frame,time,intensity,motion,contrast,dynamics,color_arousal,color_valence,color_dominance,color_harmony,audio_volume,audio_brightness,audio_tempo,audio_energy,pleasure,arousal,dominance,boredom,engagement,stress_level,neural_activity,visual_engagement,cognitive_load,emotional_variability,narrative_tension,narrative_payoff,parameter
0,0.0,0.0,0.0,0.0,0.0,0,0.589591487075041,0,1.0,0.16646074181041196,0.5312223235375025,0.5830371713507524,0.27588921632853913,0.5830223518100047,0.2079367354289932,0.1849567557801865,0.5545204563805011,0.12476204125739593,0.01820804389141224,0.05517784326570783,0,0.08276676489856173,0,0,0,DATA
4,0.16666666666666666,0.0,0.0,0.0,0.0,0,0.589591487075041,0,1.0,0.16646074181041196,0.5312223235375025,0.5830371713507524,0.27588921632853913,0.6079290573530061,0.12031775605769117,0.09044378251424245,0.5858765932946514,0.0721906536346147,0.00990635016728911,0.05517784326570783,0,0.08276676489856173,0.06901288606008248,0,0,DATA
8,0.3333333333333333,0.0,0.0,0.0,0.0,0,0.589591487075041,0,1.0,0.3405709870146097,0.596938530313737,0.5830371713507524,0.4174812500043479,0.6451353960878263,0.1237663893182204,0.09865304202734075,0.5655491072969766,0.07425983359093223,0.009223265251840534,0.08349625000086958,0,0.12524437500130436,0.016288077169482596,0,0,DATA
12,0.5,0.04552355664488018,0.25,0.25,0.25,0,0.589591487075041,0,1.0,0.3405709870146097,0.596938530313737,0.5830371713507524,0.4174812500043479,0.6037972977082724,0.19480097929637918,0.11067576677669509,0.5507008614976742,0.20052247210941793,0.016207941625323064,0.2426009613298456,0.209104711328976,0.27979673066579236,0.04146513770235569,0,0,DATA
16,0.6666666666666666,0.07338269335511982,0.2086543436819172,0.30031343831260243,0.24917235018970132,0,0.589591487075041,0,1.0,0.3405709870146097,0.596938530313737,0.5830371713507524,0.4174812500043479,0.6000784560212036,0.20453457252076362,0.12013300291065171,0.5476934857290163,0.20798056057507486,0.017177534228304845,0.2416972138071809,0.21314954265654174,0.28879362550519483,0.007636557015136626,0,0,DATA
20,0.8333333333333334,0.09221983932461873,0.1801494700889615,0.33405315035867367,0.26623056930775957,0,0.589591487075041,0,1.0,0.37121418031040543,0.5245312013643615,0.5830371713507524,0.4172092866265923,0.604891714660275,0.19941617357272265,0.13336104499655058,0.5478460558835011,0.20658680731918816,0.016546106305958756,0.24075624329756157,0.2173427579388864,0.2981665918850041,0.0077198998910037635,0,0,DATA
24,1.0,0.10673186809446,0.16036080230703392,0.35955465731399533,0.24532773424597482,0,0.589591487075041,0,1.0,0.37121418031040543,0.5245312013643615,0.5830371713507524,0.4172092866265923,0.6104913124862013,0.19233982690937063,0.1403769836639869,0.548584430302214,0.20255984220982304,0.015732787042581037,0.24084348332982308,0.21788986516050163,0.2988443043211726,0.006563961052238193,0,0,DATA
28,1.1666666666666667,0.11823863442946622,0.1447083184402233,0.37922090612255865,0.22804770765654264,0,0.589591487075041,0,1.0,0.37121418031040543,0.5245312013643615,0.5830371713507524,0.4172092866265923,0.6154582134460094,0.18583422742765807,0.14489818619456912,0.5493537795631662,0.19874137520235663,0.01500681542176157,0.24081709281181274,0.21810209686440443,0.299107665258906,0.005331234324034299,0,0,DATA
32,1.3333333333333333,0.12826858849249576,0.13345999568809006,0.39567124782597146,0.21367252170295384,0,0.589591487075041,0,1.0,0.14669002779997692,0.6429044557650954,0.5830371713507524,0.2955543561895124,0.5937628961201129,0.15518548182076022,0.10121076527978999,0.5755258110295634,0.18075382608918494,0.013238841146804804,0.21728283677683197,0.21910634249182198,0.2631644813564004,0.03201049461585782,0,0,DATA
36,1.5,0.13803951354847493,0.12519956767429194,0.4093870868677435,0.20153392831285233,0,0.589591487075041,0,1.0,0.14669002779997692,0.6429044557650954,0.5830371713507524,0.2955543561895124,0.5889889908052417,0.14367793829482742,0.09015643326711188,0.5836665354499654,0.17446966244530449,0.012401175027691636,0.21867601839086295,0.22065724867102005,0.26390375074235134,0.009111926951160707,0.15164939450896098,0,DATA
40,1.6666666666666667,0.14687991279213702,0.11853840178748266,0.4205953714505867,0.1911840301392128,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.14669002779997692,0.6429044557650954,0.5830371713507524,0.2955543561895124,0.6047967778769638,0.17947343175442723,0.15026137444892193,0.5578648951843044,0.19651940214166347,0.014894980488113978,0.22002128880144028,0.22208835772251778,0.2645207072946791,0.03723607390437734,0,0,DATA
44,1.8333333333333333,0.15423939468727302,0.11199207402868555,0.4299640553120386,0.18222845545092026,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.31665675701283746,0.6595525460236286,0.5830371713507524,0.4195254937160748,0.6369477817084062,0.21441304690042207,0.20553136113614423,0.5243195856955858,0.2177905364153062,0.01634705778465013,0.2455426183545515,0.2228567706876324,0.3020171036060463,0.04078686855488648,0,0,DATA
48,2.0,0.16049990442223894,0.10696860074157868,0.4383705943047073,0.1743033397816484,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.31665675701283746,0.6595525460236286,0.5830371713507524,0.4195254937160748,0.6476480122481313,0.22348835892383062,0.22342706418665376,0.514431814414019,0.2236245887345609,0.016536779176305107,0.24646663878523567,0.2238289334506563,0.3024062452007896,0.012557081871214404,0,0,DATA
52,2.1666666666666665,0.17867761621208308,0.10978572251550192,0.4799425577116304,0.16615048244478706,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.31665675701283746,0.6595525460236286,0.5830371713507524,0.4195254937160748,0.6502664858375248,0.22699974662755168,0.23261309457767387,0.5113668837674616,0.23229889909916512,0.016671778011429477,0.2595434225341584,0.24024762780658523,0.31340900403022104,0.005105297228044888,0,0,DATA
56,2.3333333333333335,0.19697208343807604,0.11325483518728004,0.5219303873891117,0.15868865488491307,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.37959232201012183,0.5993706177919695,0.5830371713507524,0.4455258107446761,0.6557835808292758,0.23448458106277215,0.2524272104618681,0.5048659190539759,0.2435484816247641,0.016949822997276716,0.2781875903892848,0.25714433246775203,0.33256350466956297,0.010938681770388573,0.03397645055618401,0,DATA
60,2.5,0.2154453007164404,0.11611329761605496,0.5640802104201917,0.15225538996292176,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.37959232201012183,0.5993706177919695,0.5830371713507524,0.4455258107446761,0.6568384322167584,0.23753040087339528,0.26225082085558293,0.502815583454923,0.2521118330488611,0.017117373999578196,0.29145558342268363,0.2739839813120598,0.3440903985350874,0.004641427197273525,0,0,DATA
64,2.6666666666666665,0.22009915210742415,0.042603328724652265,0.5294078980769942,0.1443323624654778,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.37959232201012183,0.5993706177919695,0.5830371713507524,0.4455258107446761,0.6725919811001977,0.21786135552698946,0.26617521276580397,0.5047733316864064,0.2244435203485904,0.014979206509662593,0.2560479036756798,0.23431676758099174,0.32327660475518716,0.013115662046688709,0,0,DATA
68,2.8333333333333335,0.22469722798307354,0.09588788060703454,0.5674610595160097,0.13856428411618193,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.10398642679855624,0.3036608069615549,0.5830371713507524,0.16388874084745583,0.6069845051915129,0.16773653177171852,0.21044088827832785,0.5626394815183842,0.20759765670537095,0.013843841766661506,0.22956455791212163,0.26738934410584964,0.2555976488458381,0.057155541383810606,0,0,DATA
72,3.0,0.22925988771577005,0.09735563497605051,0.5710875842247441,0.1443685293839357,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.10398642679855624,0.3036608069615549,0.5830371713507524,0.16388874084745583,0.5869940340014141,0.15311005586846166,0.19467874947595132,0.579947955065062,0.2000889774168334,0.013279426970890806,0.2317894965480142,0.27055735973939105,0.2583415582051945,0.016793028631910723,0,0,DATA
76,3.1666666666666665,0.23332803073152333,0.09803806559905934,0.5741311008871395,0.14979091721625973,0.19577563316993463,0.6461668936105901,0.21987413194444444,0.8626582924836601,0.10398642679855624,0.3036608069615549,0.5830371713507524,0.16388874084745583,0.5808535822135527,0.14891319367192707,0.19080441786854652,0.5851166120572602,0.19858761795263474,0.013107450654632815,0.23348480073284747,0.2730992543736962,0.26069609383228476,0.00473721519726696,0.0294114196797178,0,DATA
80,3.3333333333333335,0.23714790069339697,0.09978777190813647,0.5771286639630222,0.14435369657603755,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.25419871745817363,0.6905546323254683,0.5830371713507524,0.385105491918362,0.6273359369282898,0.19590510946477444,0.22475567835322166,0.5383794768034679,0.22751052877824243,0.015331426754626705,0.27979152007821084,0.27491865774844443,0.3273675087370318,0.04247517699741989,0,0,DATA
84,3.5,0.24006577190170938,0.10050176029846442,0.5793412084276197,0.13942484668865154,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.25419871745817363,0.6905546323254683,0.5830371713507524,0.385105491918362,0.6411307057807422,0.2102026009519205,0.2355538094523698,0.5243333466336686,0.23650504284990376,0.01584140439980028,0.281103198568924,0.2759587056968787,0.3273337602550844,0.012963463812915521,0,0,DATA
88,3.6666666666666665,0.24149492128582203,0.10055074649369396,0.5813852525111886,0.13491112896630297,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.25419871745817363,0.6905546323254683,0.5830371713507524,0.385105491918362,0.6452588493354796,0.21450556453272857,0.23909337015277793,0.5201177930658959,0.23927372732148866,0.015979729665119357,0.2818174317405521,0.27642597150462883,0.32709229059920264,0.003990222611984544,0,0,DATA
92,3.8333333333333335,0.2423255313076085,0.10014887279425716,0.5833568563988865,0.13090244406297405,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.323948380741977,0.4059544728309518,0.5830371713507524,0.34855020836866946,0.6389050763333473,0.20800731942569325,0.2549770957570742,0.5265438021204797,0.23545317433749113,0.01577318129732641,0.2749060683327358,0.2766219567051879,0.3158396494728167,0.009578581237821321,0,0,DATA
96,4.0,0.24328346923705377,0.10084137567192818,0.5855766589062588,0.12735357991330645,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.323948380741977,0.4059544728309518,0.5830371713507524,0.34855020836866946,0.6368535188283966,0.20625174669933052,0.2599433804035466,0.5284473672361364,0.23471168793135444,0.015728915170365333,0.2758186175711677,0.2774015997793903,0.31588449649432143,0.0029244716259285894,0.050985340559029854,0,DATA
100,4.166666666666667,0.2396231683111279,0.12040477707082244,0.5778968361745723,0.1296626660187547,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.323948380741977,0.4059544728309518,0.5830371713507524,0.34855020836866946,0.6321297372831436,0.2112028272731121,0.26066460260304386,0.5283337177218721,0.239690441141788,0.016316000306655545,0.2813759533992029,0.2824218619448018,0.316994838149731,0.0034653614395106134,0,0,DATA
104,4.333333333333333,0.23569662440296632,0.12262548635378294,0.5700517289447257,0.13191973563626103,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.2485253776405365,0.6772120922690552,0.5830371713507524,0.37713139202909207,0.6362483024388348,0.21931199861316428,0.24421756439087663,0.5222198494740005,0.24374600383555867,0.016752773476124787,0.28562614361687,0.28039701166915026,0.3239997823655253,0.009558258235970202,0,0,DATA
108,4.5,0.23200722463130552,0.12462418647042409,0.5623892516965043,0.13556663033483424,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.2485253776405365,0.6772120922690552,0.5830371713507524,0.37713139202909207,0.6370641449610475,0.22230438604783945,0.2385086789751777,0.5203157344955565,0.24479245485144985,0.01694326881012822,0.2841552482595501,0.27852455805686543,0.3227444070335147,0.0031723717908622626,0,0,DATA
112,4.666666666666667,0.22796238687782805,0.126853989447267,0.5549161912181093,0.09892022690871868,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.2485253776405365,0.6772120922690552,0.5830371713507524,0.37713139202909207,0.6368406390925743,0.223826447111758,0.23594659742223772,0.5196664568978339,0.24337624955136566,0.017069780592330008,0.2827435898039127,0.2727009532107771,0.3134768478998715,0.0014358828284439056,0,0,DATA
116,4.833333333333333,0.22368141968325791,0.12885834880474664,0.5470138157557628,0.09763533828960275,0.20199248536220044,0.6541540752217027,0.22975558278867103,0.8606164896514161,0.2618976250405973,0.6741645105215649,0.5830371713507524,0.38557769068488756,0.6381263945846786,0.22661800876874494,0.2370871417995088,0.5176277983232882,0.24402972606694273,0.017221485935889194,0.2827979247466803,0.27014730201423937,0.3136507230913653,0.0017392871754541017,0.08727200903364922,0,DATA
120,5.0,0.22001146278490027,0.0777699881216504,0.5056396464068617,0.08863140523553115,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.2618976250405973,0.6741645105215649,0.5830371713507524,0.38557769068488756,0.6630195703975406,0.22285306725905119,0.23912643823810908,0.5070636811717041,0.22797796925593145,0.01577039569206798,0.25335375522399006,0.23566532225125184,0.2934761443510255,0.010232471253718678,0,0,DATA
124,5.166666666666667,0.21615571843053458,0.08762125192988299,0.5249941373571,0.09238451174748674,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.2618976250405973,0.6741645105215649,0.5830371713507524,0.38557769068488756,0.6684187577416704,0.22448193867244817,0.23892852085527239,0.5035496517929408,0.23269569793944445,0.01563114001880939,0.2603940100664577,0.2450163368399388,0.3001575035267745,0.002408658713454498,0,0,DATA
128,5.333333333333333,0.21153014758253727,0.09677590033230105,0.5250242569884978,0.10086035641652907,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.23251263160562508,0.3483278571434927,0.5830371713507524,0.2672571992669853,0.643268734582642,0.20268659845138487,0.2317269271409978,0.5270223334829865,0.22105584002588297,0.01518397581722751,0.23947268090052448,0.2486097023876301,0.2672746951186247,0.018048985698122088,0,0,DATA
132,5.5,0.20725513763197587,0.10628739519200378,0.5254113584869446,0.1117663405472469,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.23251263160562508,0.3483278571434927,0.5830371713507524,0.2672571992669853,0.6337263137143959,0.19881121494578263,0.22866869693709752,0.5337312356699107,0.2203931398490715,0.01529205648035339,0.24249969715398267,0.25276602720400476,0.27055189055327933,0.0054920115259162,0,0,DATA
136,5.666666666666667,0.20287080243422156,0.11571671184225914,0.5249411129311683,0.11296988764326939,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.23251263160562508,0.3483278571434927,0.5830371713507524,0.2672571992669853,0.6288834309573684,0.20028880855617345,0.22683051748439897,0.5354138802432291,0.22242935228067423,0.015609404044290747,0.2453005076633787,0.2556401678674254,0.2716510025613026,0.00271955194003895,0.03471501355267774,0,DATA
140,5.833333333333333,0.19884557121459695,0.122885340465512,0.5242203298306018,0.1141599263630236,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.11804927743214491,0.32412720117325583,0.5830371713507524,0.17987265455447818,0.6075743997297506,0.18438854826417503,0.20139646071603745,0.5540185260030372,0.21367526576434787,0.015195345214461035,0.22974184730614022,0.25760534201460716,0.24616622228788515,0.020881116095992597,0,0,DATA
144,6.0,0.19921099248994473,0.16524213767058127,0.5301947556720994,0.11238849994140261,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.11804927743214491,0.32412720117325583,0.5830371713507524,0.17987265455447818,0.5922867629484008,0.1914783733939949,0.193842982153352,0.5581174318288021,0.22538155614119357,0.0163943361627865,0.247952535611537,0.27623633026199157,0.2536956051722305,0.009976980157951712,0,0,DATA
148,6.166666666666667,0.1988996446602145,0.1640464214861617,0.5355968992690021,0.1267272240072654,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.11804927743214491,0.32412720117325583,0.5830371713507524,0.17987265455447818,0.587951572312724,0.19327052040130338,0.19151155554030302,0.5593889536429862,0.22746242812395592,0.016723730950428315,0.24849240829120367,0.27875028970793475,0.25770339367399275,0.002819588085344743,0,0,DATA
152,6.333333333333333,0.20278085459611195,0.14369329290893268,0.5501594648307276,0.13604604903468734,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.1614593446000004,0.500726904966817,0.5830371713507524,0.26323961271004537,0.608432233335908,0.20561634971454087,0.20074329574817645,0.5429757084747755,0.2340441828029175,0.01690767431794259,0.2607133035909501,0.27668593243548245,0.2855530392235841,0.014019410181431649,0,0,DATA
156,6.5,0.20661826896891236,0.14237547841726386,0.5645935318090074,0.14138507638590395,0.24819406147875817,0.7033644088709187,0.23856924019607845,0.7937448937908497,0.1614593446000004,0.500726904966817,0.5830371713507524,0.26323961271004537,0.6148531726861137,0.20895111045084488,0.2043186748288266,0.5380978584315207,0.23808683120729918,0.016900140023309827,0.26384047406449856,0.2817904123419806,0.29041543070192705,0.004443693055719955,0.14434121293732083,0,DATA
160,6.666666666666667,0.2099966154998324,0.14167993705650686,0.5784352840037306,0.14592824873690982,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.1614593446000004,0.500726904966817,0.5830371713507524,0.26323961271004537,0.6323249826321737,0.19603825793426985,0.19905758704891569,0.5358183797167781,0.23234083795951366,0.015136457677055622,0.26700627726532444,0.2867947079973794,0.2950180066697875,0.01188191674751532,0,0,DATA
164,6.833333333333333,0.21322612912686442,0.1423787720142657,0.5916639455642643,0.1511353161746214,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.22143404041868806,0.4544481566134227,0.5830371713507524,0.2913382752771084,0.6433204894139457,0.19826079510655306,0.21075214469854353,0.5292093577397505,0.2358402570310601,0.014850268307071538,0.27619717879935374,0.2922094499178206,0.30822396092394916,0.00830420053456101,0,0,DATA
168,7.0,0.21646978302538963,0.14333861678474016,0.605101204958274,0.15468949466080545,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.22143404041868806,0.4544481566134227,0.5830371713507524,0.2913382752771084,0.6464175740466777,0.19919631279397088,0.21494167931212216,0.5271930565796756,0.23856927338539724,0.014790786258916298,0.2799172993660505,0.2976287142725368,0.3127624535751121,0.002740712311242797,0,0,DATA
172,7.166666666666667,0.218927899017513,0.14459970582173717,0.6175683239395658,0.14976508236530856,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.22143404041868806,0.4544481566134227,0.5830371713507524,0.2913382752771084,0.6470818707387278,0.1998300730305554,0.21671474405454172,0.5265440281153584,0.24064703083857247,0.01480996766425827,0.2834067819755323,0.3018724675505981,0.31532932581609757,0.0010237072236847407,0,0,DATA
176,7.333333333333333,0.22147023472850677,0.13746959333473796,0.6037546300718609,0.14328761434610743,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.3427530670308586,0.3851496990186033,0.5830371713507524,0.355472056627182,0.6622465774521281,0.21149186368868642,0.24325754956513207,0.5131307794295927,0.24478993210751807,0.015000741168395183,0.29112722161940513,0.29473703473576557,0.3290052598484027,0.017789767627373897,0.04124087800042139,0,DATA
180,7.5,0.22417606732864084,0.14776725505498783,0.6222347460249485,0.1466940508821674,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.3427530670308586,0.3851496990186033,0.5830371713507524,0.355472056627182,0.6646334805048958,0.21787374616779565,0.25178861606433733,0.5087463866636543,0.25283702545404724,0.015344187587747216,0.29948347601814945,0.3052819443834246,0.33612180866193747,0.005766617343694057,0,0,DATA
184,7.666666666666667,0.22646698770320095,0.1429837646081965,0.6279795675600889,0.1515335779487449,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.3427530670308586,0.3851496990186033,0.5830371713507524,0.355472056627182,0.6663540844145522,0.21844893358642692,0.2548290292927565,0.5075984909995104,0.25348301273058416,0.015305764835572696,0.299177228221373,0.30603413144681996,0.33803748792947536,0.0017787348522356379,0,0,DATA
188,7.833333333333333,0.2289222887338696,0.13742248263061507,0.6345016685423404,0.15686901598478176,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.11570265990150333,0.5857204460011923,0.5830371713507524,0.25670799573141,0.6472976820146291,0.1963238780701813,0.20857618098055808,0.5281892199575948,0.24051066802618887,0.014541216242958354,0.27899538365377,0.30679085296020026,0.31051722031994367,0.029144768742789057,0,0,DATA
192,8.0,0.231288001979638,0.1342113500067858,0.6412439828370241,0.15687532842353683,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.11570265990150333,0.5857204460011923,0.5830371713507524,0.25670799573141,0.6422550991456565,0.18878724428063545,0.19519712626850994,0.534478828286854,0.23647349380522242,0.014182911537425536,0.27953253611232876,0.30800286809210287,0.31195896281236807,0.008652757123522212,0,0,DATA
196,8.166666666666666,0.22939369658119657,0.0964454076703,0.6419421915762066,0.15578758063327475,0.18286773216230934,0.7583624962110593,0.2134151177832244,0.8781437227668845,0.11570265990150333,0.5857204460011923,0.5830371713507524,0.25670799573141,0.6486731721756267,0.1759517902895557,0.1907856057212228,0.5376875187674087,0.22261840134195293,0.012981482709814285,0.26418693984588265,0.29261831792054876,0.3060616435487943,0.007888349189445698,0.02893362230109,0,DATA
200,8.333333333333334,0.22791708563767388,0.11204442369171662,0.6422454323880517,0.15400172920958968,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.3589029945800155,0.5438186800953554,0.5830371713507524,0.41437770023461745,0.6681070013477248,0.22029268160764381,0.24798391844225587,0.5058001585223156,0.25156560466122463,0.01535385572278148,0.30172581312875524,0.2984749892415959,0.35527338612684095,0.04032434440373977,0,0,DATA
204,8.5,0.22667015590958606,0.12400799007663348,0.6423740870740952,0.15580367924507427,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.3589029945800155,0.5438186800953554,0.5830371713507524,0.41437770023461745,0.6714248011585217,0.23694474759084694,0.26488155701566735,0.4958152256253157,0.26345877705823073,0.01634937518636235,0.30628758467431316,0.30322982125930653,0.3573357817903775,0.012289168122470476,0,0,DATA
208,8.666666666666666,0.22575912309368193,0.13383890561193593,0.6426786780196055,0.15864038288248927,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.3589029945800155,0.5438186800953554,0.5830371713507524,0.41437770023461745,0.6703556488393472,0.24469302373569257,0.2697595316963509,0.4924756637124801,0.2697578256644721,0.016938951339007025,0.31009866251435536,0.30735502855764135,0.3593628043029431,0.004565134381567896,0,0,DATA
212,8.833333333333334,0.22490363666834254,0.14146615027994447,0.6429247381746614,0.15843888025964645,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.14975674033350803,0.5607729589077526,0.5830371713507524,0.2730616059057814,0.6387568019542575,0.2194767552771331,0.22712255855946814,0.5208832213843047,0.2558014519358836,0.01664974184433301,0.28476445626173486,0.31028849692400934,0.31804772857615504,0.033150696160177295,0,0,DATA
216,9.0,0.2238158831908832,0.17761758689744503,0.6421656047793091,0.1508586328966598,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.14975674033350803,0.5607729589077526,0.5830371713507524,0.2730616059057814,0.6216853461990555,0.2220342769924654,0.21410303838813688,0.5281401884042395,0.26263886864372454,0.01763975233279299,0.29885565353417276,0.32354575612061337,0.3216558358995987,0.010882832547288548,0.06534319470394961,0,DATA
220,9.166666666666666,0.2226845960072063,0.17420308970416848,0.6410667008740234,0.16044172892293943,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.14975674033350803,0.5607729589077526,0.5830371713507524,0.2730616059057814,0.6172809538830829,0.22184547429294765,0.20995961202816535,0.5304367859119847,0.2621402198708125,0.017829942544417915,0.29704381643906963,0.3225823382376096,0.32267242583117406,0.0029122071251539428,0,0,DATA
224,9.333333333333334,0.22156420861613874,0.1702709438858259,0.6396106312474239,0.16098270990284344,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.3302763845871924,0.633977549407072,0.5830371713507524,0.42138673403315624,0.6479336637168918,0.2518361095607051,0.24639042806132339,0.5001151133612015,0.27926273759325093,0.01861923345173407,0.32462069233367413,0.3204026796420696,0.36621228244685927,0.03235805371157479,0,0,DATA
228,9.5,0.22030317134866773,0.1659559753045512,0.6380628554923418,0.15780225948902218,0.2338828039896514,0.7143395057893842,0.24112864242919388,0.8186904275599128,0.3302763845871924,0.633977549407072,0.5830371713507524,0.42138673403315624,0.6580356200691021,0.25962510893827545,0.2570548550451019,0.49116963549631115,0.2828319081582288,0.018644333272439525,0.32233294229665366,0.31764210698815876,0.3644158994113862,0.009518460904519724,0,0,DATA
