frame,time,intensity,motion,contrast,dynamics,color_arousal,color_valence,color_dominance,color_harmony,audio_volume,audio_brightness,audio_tempo,audio_energy,pleasure,arousal,dominance,boredom,engagement,stress_level,neural_activity,visual_engagement,cognitive_load,emotional_variability,narrative_tension,narrative_payoff,parameter
336,14.014,0.8386229759554286,0.023380111562235836,0.371475184189237,0.09939747350553528,0.2696564372276688,0.8694252851621767,0.5145175483387798,0.9801637391067538,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.761240598128909,0.21446773768303268,0.5524314882230192,0.46214583209402915,0.2480642195791415,0.010753299641667853,0.3327617936219985,0.2984589424233047,0.32220278053055107,0.003111798359201936,0,0,DATA
348,14.514499999999998,0.840510358512618,0.02023442456192996,0.37180238534879234,0.1261919194837976,0.2696564372276688,0.8694252851621767,0.5145175483387798,0.9801637391067538,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7630216529426564,0.21209343481664017,0.5530144860333209,0.4624424561203517,0.2473983605221093,0.01055492583695798,0.3319464355652251,0.30035574908031304,0.32736035522176543,0.0015794518301472198,0.006070327368578987,0,DATA
360,15.014999999999999,0.8423809331313546,0.017698053599695094,0.3719756008243324,0.12893862352891713,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7611105344753528,0.21196677682545026,0.5561606918851261,0.4634613443495984,0.24719684636180633,0.010633692305210935,0.3313406451991865,0.30004195066634043,0.3277596017172128,0.0017279941034328932,0,0,DATA
372,15.5155,0.8440185724173929,0.016173348633060778,0.37275393239243154,0.12294584134010426,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.760857386978155,0.21150186203743568,0.5574484578907357,0.4638203754922047,0.24665864433783852,0.010621612668789807,0.33121395738336024,0.29939381778844276,0.32669068635508364,0.0006686094302740253,0,0,DATA
384,16.016,0.8570023148148148,0.09878035934924434,0.34275740634652246,0.12151519142863781,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.743433970478597,0.2344923506015627,0.5605613735958771,0.46103683945992,0.2710519494607301,0.01263418198286658,0.3608542049401362,0.3258913477494812,0.3325948507084828,0.014508940256275443,0,0,DATA
396,16.516499999999997,0.852552253540305,0.1160531016296722,0.3177029893074965,0.13108237261145328,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7345796696498399,0.24622586500932064,0.5605607354397725,0.45959723267041974,0.27787584917092206,0.01372420359062084,0.3618624061896002,0.3253508254133242,0.3303905878999026,0.006862817797539907,0,0,DATA
408,17.017,0.7981241064133987,0.166030276393616,0.32216594650529223,0.14368024044939623,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7214281727007845,0.26373952826555225,0.5491306330962907,0.4574161495168315,0.29306561289399274,0.015428784487193275,0.3718602381093556,0.33705473983665346,0.33607966226884106,0.014031754182922906,0.128179624206973,0,DATA
420,17.5175,0.7424396190767975,0.16497594006418337,0.3371138710067172,0.15096562242990172,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7177041342452488,0.2686984130701806,0.5340078600525601,0.45679872634228524,0.29350265719652363,0.01592901474036062,0.3632911910105473,0.33070902338603814,0.33554712060722336,0.007935232101298243,0,0,DATA
432,18.017999999999997,0.6840057217910314,0.16033508447182368,0.37003270320318554,0.16731826261029267,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7175615023829836,0.2688866389457084,0.5171999097094299,0.4567759293356539,0.2928027095149933,0.015948227049954154,0.3563318357557439,0.3286768153689207,0.3405078386249881,0.0057129360269744245,0,0,DATA
444,18.5185,0.6288074944966412,0.15472948459396302,0.3797592606738746,0.18143774327768827,0.27582699312363834,0.8587893108282584,0.5237264263344227,0.9776579520697167,0.3176807178281285,0.6152469412038837,0.539691333789984,0.406950584840855,0.7186958887986548,0.26737353874256575,0.5005658968746689,0.4569652862293897,0.28831406135227733,0.01579478789169454,0.3449952618398594,0.31972484526684464,0.3394027114150214,0.006427166484524942,0,0,DATA
